0 0.498552 
1 0.496383 
2 0.493318 
3 0.489442 
4 0.484186 
5 0.477350 
6 0.468223 
7 0.456471 
8 0.440984 
9 0.421488 
10 0.396357 
11 0.365838 
12 0.329454 
13 0.289142 
14 0.246822 
15 0.206063 
16 0.169479 
17 0.138868 
18 0.113952 
19 0.094224 
20 0.078722 
21 0.066758 
22 0.057513 
23 0.050378 
24 0.044910 
25 0.040768 
26 0.037598 
27 0.035296 
28 0.033654 
29 0.032561 
30 0.031707 
31 0.030986 
32 0.030297 
33 0.029675 
34 0.029130 
35 0.028690 
36 0.028295 
37 0.028005 
38 0.027774 
39 0.027662 
40 0.027519 
41 0.027500 
42 0.027436 
43 0.027375 
44 0.027313 
45 0.027236 
46 0.027188 
47 0.027182 
48 0.027216 
49 0.027196 
50 0.027165 
51 0.027147 
52 0.027164 
53 0.027113 
54 0.027035 
55 0.027005 
56 0.026961 
57 0.026892 
58 0.026841 
59 0.026803 
60 0.026759 
61 0.026769 
62 0.026756 
63 0.026710 
64 0.026759 
65 0.026753 
66 0.026711 
67 0.026717 
68 0.026725 
69 0.026741 
70 0.026760 
71 0.026743 
72 0.026755 
73 0.026761 
74 0.026743 
75 0.026740 
76 0.026746 
77 0.026768 
78 0.026746 
79 0.026770 
80 0.026748 
81 0.026746 
82 0.026729 
83 0.026752 
84 0.026725 
85 0.026714 
86 0.026724 
87 0.026741 
88 0.026724 
89 0.026735 
90 0.026760 
91 0.026770 
92 0.026741 
93 0.026756 
94 0.026743 
95 0.026762 
96 0.026777 
97 0.026738 
98 0.026746 
99 0.026766 
100 0.026764 
