0 0.698982 0.014333 
1 0.533328 0.016115 
2 0.505818 0.017110 
3 0.500620 0.018004 
4 0.500614 0.017029 
5 0.499988 0.017720 
6 0.499614 0.017861 
7 0.499962 0.018102 
8 0.500008 0.017135 
9 0.500360 0.018278 
10 0.500334 0.017573 
11 0.500560 0.018393 
12 0.500774 0.017095 
13 0.500892 0.017307 
14 0.501082 0.017778 
15 0.499700 0.017219 
16 0.499842 0.016861 
17 0.500078 0.017314 
18 0.499964 0.017321 
19 0.500052 0.017690 
20 0.499994 0.017174 
