1.000000e-20 1.172367e-01 
1.000000e-19 7.039571e-02 
1.000000e-18 1.334583e-01 
1.000000e-17 1.222929e-01 
1.000000e-16 1.318248e-01 
1.000000e-15 8.399735e-02 
1.000000e-14 7.586538e-02 
1.000000e-13 5.725188e-02 
1.000000e-12 1.014342e-01 
1.000000e-11 7.180220e-02 
1.000000e-10 1.080638e-01 
1.000000e-09 1.708476e-01 
1.000000e-08 1.362187e-01 
1.000000e-07 4.876226e-02 
1.000000e-06 1.177599e-01 
1.000000e-05 5.418119e-02 
1.000000e-04 9.195222e-02 
1.000000e-03 2.317782e-01 
1.000000e-02 1.334166e-01 
