0 0.480852 0.016011 
1 0.478020 0.024493 
2 0.475306 0.036450 
3 0.472588 0.050866 
4 0.469428 0.066256 
5 0.466598 0.082861 
6 0.463108 0.099913 
7 0.460152 0.117418 
8 0.458258 0.133918 
9 0.456400 0.149714 
10 0.455160 0.163634 
11 0.455090 0.175952 
12 0.454748 0.187323 
13 0.453310 0.197101 
14 0.452930 0.205982 
15 0.452806 0.213836 
16 0.453780 0.220452 
17 0.454596 0.225952 
18 0.454998 0.231194 
19 0.455042 0.235718 
20 0.454750 0.239534 
