0 0.549450 0.015732 
1 0.640948 0.042601 
2 0.811164 0.063511 
3 0.936146 0.033947 
4 0.969724 0.010019 
5 0.974712 0.005594 
6 0.974952 0.005264 
7 0.975248 0.005076 
8 0.975204 0.005068 
9 0.975478 0.005292 
10 0.975364 0.005293 
11 0.975614 0.005107 
12 0.975670 0.005301 
13 0.975524 0.005119 
14 0.974972 0.005198 
15 0.975304 0.005126 
16 0.975404 0.005297 
17 0.975192 0.005214 
18 0.975524 0.005306 
19 0.975206 0.005313 
20 0.975456 0.005126 
