0 0.494705 
1 0.482029 
2 0.452377 
3 0.403793 
4 0.352078 
5 0.312160 
6 0.283693 
7 0.261690 
8 0.242828 
9 0.226130 
10 0.210712 
11 0.196513 
12 0.183382 
13 0.171222 
14 0.160195 
15 0.150377 
16 0.141334 
17 0.133190 
18 0.125862 
19 0.119450 
20 0.113481 
21 0.107867 
22 0.102365 
23 0.097818 
24 0.093585 
25 0.089470 
26 0.085876 
27 0.082394 
28 0.079489 
29 0.076567 
30 0.074056 
31 0.071804 
32 0.069523 
33 0.067599 
34 0.065668 
35 0.063898 
36 0.062211 
37 0.060554 
38 0.059043 
39 0.057485 
40 0.056036 
41 0.054737 
42 0.053660 
43 0.052499 
44 0.050978 
45 0.049672 
46 0.048329 
47 0.047039 
48 0.045755 
49 0.044878 
50 0.043659 
51 0.042765 
52 0.041939 
53 0.040979 
54 0.040288 
55 0.039333 
56 0.038493 
57 0.037635 
58 0.037004 
59 0.036103 
60 0.035692 
61 0.034771 
62 0.034283 
63 0.033776 
64 0.033343 
65 0.032840 
66 0.032392 
67 0.031842 
68 0.031408 
69 0.030987 
70 0.030495 
71 0.030279 
72 0.029905 
73 0.029642 
74 0.029163 
75 0.029050 
76 0.028748 
77 0.028612 
78 0.028480 
79 0.028300 
80 0.027948 
81 0.027811 
82 0.027634 
83 0.027399 
84 0.027490 
85 0.027123 
86 0.026977 
87 0.026862 
88 0.026651 
89 0.026508 
90 0.026487 
91 0.026220 
92 0.026189 
93 0.026043 
94 0.026129 
95 0.026039 
96 0.025956 
97 0.025715 
98 0.025667 
99 0.025542 
100 0.025699 
