0 0.505916  
1 0.519785  
2 0.559792  
3 0.656664  
4 0.795479  
5 0.898488  
6 0.946774  
7 0.966173  
8 0.972394  
9 0.974457  
10 0.975411  
11 0.975714  
12 0.975748  
13 0.975644  
14 0.975809  
15 0.975773  
16 0.975678  
17 0.975669  
18 0.975588  
19 0.975733  
20 0.975685  
21 0.975797  
22 0.975682  
23 0.975699  
24 0.975639  
25 0.975760  
26 0.975734  
27 0.975729  
28 0.975866  
29 0.975779  
30 0.975909  
