0 0.505017  
1 0.514026  
2 0.530701  
3 0.558203  
4 0.603191  
5 0.668255  
6 0.747250  
7 0.819672  
8 0.874359  
9 0.912364  
10 0.936706  
11 0.951981  
12 0.962152  
13 0.968376  
14 0.971496  
15 0.972950  
16 0.974063  
17 0.974668  
18 0.974890  
19 0.975005  
20 0.974986  
21 0.974892  
22 0.974948  
23 0.974938  
24 0.974954  
25 0.974953  
26 0.975111  
27 0.975015  
28 0.974987  
29 0.974897  
30 0.974866  
31 0.974909  
32 0.974918  
33 0.974910  
34 0.975079  
35 0.975040  
36 0.975042  
37 0.974880  
38 0.975011  
39 0.974936  
40 0.974953  
41 0.974889  
42 0.974960  
43 0.974988  
44 0.975023  
45 0.974963  
46 0.975070  
47 0.975096  
48 0.975159  
49 0.974953  
50 0.974893  
51 0.974918  
52 0.975000  
53 0.974952  
54 0.974933  
55 0.974916  
56 0.975008  
57 0.975142  
58 0.975021  
59 0.975097  
60 0.975069  
61 0.974998  
62 0.975030  
63 0.975014  
64 0.975077  
65 0.975160  
66 0.975018  
67 0.975111  
68 0.975110  
69 0.975048  
70 0.974949  
71 0.974968  
72 0.975037  
73 0.975013  
74 0.975025  
75 0.975042  
76 0.975072  
77 0.975024  
78 0.974960  
79 0.974950  
80 0.975062  
81 0.975055  
82 0.975061  
83 0.974949  
84 0.975071  
85 0.975032  
86 0.974929  
87 0.974974  
88 0.974985  
89 0.974959  
90 0.974983  
91 0.975032  
92 0.975006  
93 0.974936  
94 0.974919  
95 0.975026  
96 0.974983  
97 0.974906  
98 0.974777  
99 0.974955  
100 0.974985  
