0 0.489510 
1 0.464383 
2 0.410886 
3 0.344587 
4 0.298180 
5 0.274655 
6 0.262966 
7 0.256653 
8 0.252650 
9 0.249345 
10 0.246078 
11 0.243231 
12 0.241029 
13 0.238782 
14 0.236939 
15 0.235920 
16 0.234240 
17 0.232459 
18 0.231607 
19 0.230235 
20 0.229049 
21 0.227779 
22 0.226723 
23 0.225721 
24 0.225313 
25 0.224260 
26 0.223415 
27 0.222665 
28 0.221672 
29 0.221041 
30 0.220561 
