0 0.100050 0.046931 
1 0.117170 0.056890 
2 0.129030 0.073853 
3 0.138260 0.090194 
4 0.149025 0.109072 
5 0.158785 0.128849 
6 0.168780 0.148335 
7 0.180270 0.168897 
8 0.191185 0.187843 
9 0.201585 0.206323 
10 0.211530 0.222398 
11 0.221330 0.235992 
12 0.228305 0.248221 
13 0.235625 0.257837 
14 0.241950 0.267077 
15 0.248285 0.275961 
16 0.253885 0.283174 
17 0.258870 0.289821 
18 0.262670 0.295480 
19 0.265970 0.299561 
20 0.269645 0.303348 
21 0.273725 0.306787 
22 0.276390 0.309798 
23 0.279240 0.312012 
24 0.281690 0.314782 
25 0.283735 0.317907 
26 0.288070 0.321281 
27 0.290965 0.324164 
28 0.292545 0.326101 
29 0.294490 0.329740 
30 0.296880 0.331847 
31 0.299060 0.332847 
32 0.300000 0.333107 
33 0.301555 0.334688 
34 0.302775 0.335584 
35 0.304115 0.336472 
36 0.305205 0.337421 
37 0.307335 0.338426 
38 0.308055 0.339281 
39 0.309175 0.341467 
40 0.310780 0.341575 
41 0.312165 0.343084 
42 0.313100 0.344195 
43 0.313755 0.345227 
44 0.314680 0.345785 
45 0.315635 0.345793 
46 0.316660 0.347014 
47 0.317490 0.346856 
48 0.318675 0.348733 
49 0.320630 0.349938 
50 0.322650 0.350420 
51 0.323240 0.350664 
52 0.324270 0.351844 
53 0.325145 0.351808 
54 0.325735 0.352914 
55 0.326870 0.352750 
56 0.327740 0.353047 
57 0.328120 0.352766 
58 0.329000 0.354229 
59 0.330270 0.354858 
60 0.330700 0.354553 
61 0.331210 0.355467 
62 0.332935 0.355895 
63 0.333480 0.357083 
64 0.333555 0.357168 
65 0.333780 0.357344 
66 0.335345 0.357313 
67 0.335695 0.358148 
68 0.335540 0.357876 
69 0.335845 0.358436 
70 0.336825 0.359075 
71 0.337485 0.359784 
72 0.337900 0.359394 
73 0.338260 0.359214 
74 0.338810 0.360221 
75 0.340510 0.360475 
76 0.340030 0.360611 
77 0.340050 0.361529 
78 0.340910 0.361764 
79 0.341030 0.362164 
80 0.341755 0.362175 
81 0.343060 0.362685 
82 0.342665 0.363348 
83 0.344365 0.363093 
84 0.344355 0.362828 
85 0.344470 0.363572 
86 0.345110 0.364341 
87 0.346565 0.364864 
88 0.346515 0.366289 
89 0.346490 0.366056 
90 0.346285 0.365854 
91 0.346490 0.365411 
92 0.347325 0.366095 
93 0.347010 0.365452 
94 0.347995 0.366027 
95 0.347280 0.366202 
96 0.348690 0.365837 
97 0.349375 0.366848 
98 0.349100 0.366987 
99 0.349675 0.366667 
100 0.349325 0.366732 
101 0.349930 0.367412 
102 0.350545 0.367035 
103 0.350460 0.368590 
104 0.350860 0.368342 
105 0.350590 0.368603 
106 0.349825 0.367597 
107 0.350360 0.368158 
108 0.351110 0.368455 
109 0.350815 0.368511 
110 0.351965 0.367872 
111 0.351340 0.368192 
112 0.352025 0.368033 
113 0.352800 0.368640 
114 0.353385 0.368378 
115 0.352510 0.368703 
116 0.352975 0.369666 
117 0.353500 0.369898 
118 0.353490 0.369499 
119 0.354425 0.369672 
120 0.353615 0.370027 
121 0.354355 0.370172 
122 0.354345 0.370331 
123 0.354200 0.371247 
124 0.354710 0.370491 
125 0.355795 0.370243 
126 0.355440 0.370255 
127 0.356675 0.370620 
128 0.356455 0.370824 
129 0.356460 0.369721 
130 0.356885 0.370937 
131 0.357995 0.370901 
132 0.357650 0.370253 
133 0.357990 0.371151 
134 0.357850 0.371702 
135 0.358810 0.371571 
136 0.358955 0.371411 
137 0.358425 0.371404 
138 0.359155 0.372226 
139 0.359300 0.372588 
140 0.359765 0.374059 
141 0.360320 0.373413 
142 0.360860 0.373477 
143 0.360440 0.373416 
144 0.361085 0.373900 
145 0.360605 0.373418 
146 0.361145 0.373636 
147 0.361300 0.373569 
148 0.361190 0.373215 
149 0.360465 0.373104 
150 0.361070 0.373713 
151 0.361610 0.372759 
152 0.361560 0.373472 
153 0.362240 0.373542 
154 0.363210 0.374104 
155 0.363160 0.373968 
156 0.363320 0.373256 
157 0.362955 0.372997 
158 0.363790 0.373926 
159 0.363050 0.374062 
160 0.362580 0.374275 
161 0.362455 0.373825 
162 0.362840 0.373495 
163 0.362965 0.373659 
164 0.364245 0.373628 
165 0.363720 0.373796 
166 0.364905 0.374599 
167 0.364105 0.375089 
168 0.365635 0.375197 
169 0.365870 0.374557 
170 0.365500 0.374945 
171 0.365105 0.374029 
172 0.365140 0.375122 
173 0.365115 0.374616 
174 0.366065 0.374673 
175 0.365930 0.374508 
176 0.366055 0.374105 
177 0.365910 0.375275 
178 0.366295 0.375814 
179 0.366380 0.375683 
180 0.366140 0.375076 
181 0.366785 0.375630 
182 0.366970 0.375227 
183 0.367945 0.375357 
184 0.367855 0.375937 
185 0.368150 0.376140 
186 0.368360 0.375893 
187 0.368565 0.375171 
188 0.368350 0.376068 
189 0.368590 0.375880 
190 0.369300 0.376690 
191 0.369395 0.375608 
192 0.369335 0.375795 
193 0.369300 0.376849 
194 0.369655 0.376677 
195 0.370280 0.377014 
196 0.370340 0.376835 
197 0.369855 0.377017 
198 0.370345 0.376824 
199 0.370175 0.377234 
200 0.370205 0.376775 
