0 0.505166  
1 0.514657  
2 0.531865  
3 0.560304  
4 0.606160  
5 0.672573  
6 0.752050  
7 0.825936  
8 0.880946  
9 0.916712  
10 0.939696  
11 0.954405  
12 0.963516  
13 0.968750  
14 0.971545  
15 0.973187  
16 0.974378  
17 0.974851  
18 0.975013  
19 0.974936  
20 0.975095  
21 0.975021  
22 0.975102  
23 0.974949  
24 0.974980  
25 0.974925  
26 0.975086  
27 0.975050  
28 0.975031  
29 0.975062  
30 0.975130  
31 0.974973  
32 0.975011  
33 0.975120  
34 0.975063  
35 0.975215  
36 0.974976  
37 0.974983  
38 0.975061  
39 0.974791  
40 0.974993  
41 0.975162  
42 0.975038  
43 0.975029  
44 0.975054  
45 0.975097  
46 0.974940  
47 0.975023  
48 0.975075  
49 0.975161  
50 0.975108  
51 0.974945  
52 0.974900  
53 0.975018  
54 0.975138  
55 0.974894  
56 0.975066  
57 0.974958  
58 0.974988  
59 0.974959  
60 0.974940  
61 0.975071  
62 0.975026  
63 0.974948  
64 0.974946  
65 0.975016  
66 0.975139  
67 0.974906  
68 0.975049  
69 0.975040  
70 0.975017  
71 0.975128  
72 0.974964  
73 0.974954  
74 0.975050  
75 0.974973  
76 0.974999  
77 0.975038  
78 0.975071  
79 0.975107  
80 0.975068  
81 0.975067  
82 0.975053  
83 0.975059  
84 0.975013  
85 0.975047  
86 0.975140  
87 0.975159  
88 0.975119  
89 0.975137  
90 0.975063  
91 0.975028  
92 0.974937  
93 0.975087  
94 0.975084  
95 0.974950  
96 0.975037  
97 0.975092  
98 0.975035  
99 0.975030  
100 0.975052  
