0 0.900052  
1 0.566225  
2 0.511414  
3 0.502234  
4 0.500534  
5 0.500252  
6 0.500226  
7 0.500234  
8 0.500293  
9 0.500465  
10 0.500323  
11 0.500194  
12 0.500076  
13 0.500230  
14 0.500311  
15 0.500185  
16 0.500208  
17 0.500189  
18 0.500396  
19 0.500275  
20 0.500384  
21 0.500463  
22 0.500397  
23 0.500337  
24 0.500504  
25 0.500295  
26 0.499959  
27 0.500113  
28 0.500044  
29 0.500371  
30 0.500440  
31 0.500214  
32 0.500075  
33 0.500302  
34 0.500120  
35 0.500413  
36 0.500450  
37 0.500107  
38 0.500031  
39 0.500100  
40 0.500371  
41 0.500292  
42 0.500179  
43 0.500135  
44 0.500134  
45 0.500346  
46 0.500186  
47 0.500418  
48 0.500270  
49 0.500323  
50 0.500265  
51 0.500453  
52 0.500287  
53 0.500389  
54 0.500096  
55 0.500477  
56 0.500310  
57 0.500197  
58 0.500183  
59 0.500381  
60 0.500128  
61 0.500411  
62 0.500169  
63 0.500443  
64 0.500174  
65 0.500206  
66 0.499915  
67 0.500159  
68 0.500155  
69 0.500243  
70 0.500030  
71 0.500226  
72 0.500105  
73 0.499970  
74 0.500349  
75 0.500232  
76 0.500312  
77 0.500561  
78 0.500172  
79 0.499982  
80 0.500225  
81 0.500233  
82 0.500245  
83 0.500084  
84 0.500135  
85 0.500147  
86 0.500152  
87 0.500341  
88 0.500118  
89 0.500356  
90 0.500424  
91 0.500367  
92 0.500266  
93 0.500290  
94 0.500355  
95 0.500373  
96 0.500380  
97 0.500297  
98 0.500528  
99 0.500370  
100 0.500313  
