0 0.504706  
1 0.511838  
2 0.522712  
3 0.535612  
4 0.553801  
5 0.575992  
6 0.605648  
7 0.641223  
8 0.682926  
9 0.726753  
10 0.770125  
11 0.810180  
12 0.845402  
13 0.875296  
14 0.899532  
15 0.918473  
16 0.933174  
17 0.943949  
18 0.951512  
19 0.956836  
20 0.960543  
21 0.963484  
22 0.965686  
23 0.967329  
24 0.968716  
25 0.970110  
26 0.970946  
27 0.971527  
28 0.971996  
29 0.972296  
30 0.972442  
31 0.972547  
32 0.972789  
33 0.972802  
34 0.972726  
35 0.972752  
36 0.972883  
37 0.972927  
38 0.972921  
39 0.972919  
40 0.973277  
41 0.973207  
42 0.973410  
43 0.973366  
44 0.973458  
45 0.973571  
46 0.973587  
47 0.973672  
48 0.973658  
49 0.973612  
50 0.973499  
51 0.973747  
52 0.973539  
53 0.973457  
54 0.973486  
55 0.973435  
56 0.973619  
57 0.973651  
58 0.973536  
59 0.973487  
60 0.973459  
61 0.973525  
62 0.973545  
63 0.973589  
64 0.973592  
65 0.973573  
66 0.973757  
67 0.973660  
68 0.973582  
69 0.973591  
70 0.973606  
71 0.973527  
72 0.973492  
73 0.973491  
74 0.973472  
75 0.973527  
76 0.973642  
77 0.973440  
78 0.973572  
79 0.973660  
80 0.973495  
81 0.973443  
82 0.973513  
83 0.973613  
84 0.973460  
85 0.973633  
86 0.973640  
87 0.973551  
88 0.973744  
89 0.973668  
90 0.973499  
91 0.973587  
92 0.973596  
93 0.973537  
94 0.973515  
95 0.973573  
96 0.973462  
97 0.973528  
98 0.973557  
99 0.973529  
100 0.973547  
