0 0.515984  
1 0.555161  
2 0.651000  
3 0.791919  
4 0.893339  
5 0.946177  
6 0.969855  
7 0.974516  
8 0.975694  
9 0.975516  
10 0.975790  
11 0.975984  
12 0.976790  
13 0.975871  
14 0.975242  
15 0.975903  
16 0.974984  
17 0.975371  
18 0.975484  
19 0.975629  
20 0.975194  
21 0.975323  
22 0.975097  
23 0.975129  
24 0.975758  
25 0.975903  
26 0.976258  
27 0.975984  
28 0.975516  
29 0.974742  
30 0.975323  
