0 0.492021 
1 0.470679 
2 0.424920 
3 0.367915 
4 0.327874 
5 0.307186 
6 0.297028 
7 0.290961 
8 0.286252 
9 0.282505 
10 0.278947 
11 0.276463 
12 0.273810 
13 0.272280 
14 0.270846 
15 0.269193 
16 0.268099 
17 0.266665 
18 0.265101 
19 0.263963 
20 0.262463 
21 0.261133 
22 0.259589 
23 0.258034 
24 0.256576 
25 0.255741 
26 0.254454 
27 0.253179 
28 0.251328 
29 0.250055 
30 0.248982 
31 0.247778 
32 0.246624 
33 0.245812 
34 0.245206 
35 0.244234 
36 0.243651 
37 0.242982 
38 0.242640 
39 0.241780 
40 0.241044 
41 0.240541 
42 0.240376 
43 0.239874 
44 0.239275 
45 0.238594 
46 0.237943 
47 0.237858 
48 0.237456 
49 0.236876 
50 0.236805 
51 0.236516 
52 0.235833 
53 0.235665 
54 0.235628 
55 0.235867 
56 0.235601 
57 0.235041 
58 0.235085 
59 0.234339 
60 0.233956 
61 0.233429 
62 0.232734 
63 0.232177 
64 0.231440 
65 0.231158 
66 0.230826 
67 0.230411 
68 0.230218 
69 0.230156 
70 0.230218 
71 0.230007 
72 0.229706 
73 0.229610 
74 0.228936 
75 0.228821 
76 0.228493 
77 0.228314 
78 0.228002 
79 0.227736 
80 0.227385 
81 0.227071 
82 0.226784 
83 0.226447 
84 0.226266 
85 0.225752 
86 0.225810 
87 0.225922 
88 0.225979 
89 0.225406 
90 0.225103 
91 0.224697 
92 0.223972 
93 0.223479 
94 0.222920 
95 0.222920 
96 0.223264 
97 0.223186 
98 0.222927 
99 0.222592 
100 0.222615 
