0 0.494807 
1 0.486664 
2 0.471661 
3 0.449536 
4 0.416619 
5 0.372867 
6 0.318710 
7 0.259665 
8 0.203725 
9 0.156362 
10 0.118769 
11 0.090691 
12 0.070807 
13 0.057310 
14 0.048287 
15 0.041787 
16 0.037219 
17 0.033869 
18 0.031646 
19 0.030197 
20 0.028959 
21 0.028045 
22 0.027571 
23 0.027085 
24 0.026790 
25 0.026236 
26 0.025832 
27 0.025489 
28 0.025328 
29 0.025072 
30 0.025187 
31 0.025214 
32 0.025246 
33 0.025089 
34 0.025236 
35 0.025121 
36 0.025138 
37 0.025133 
38 0.025053 
39 0.025032 
40 0.025124 
41 0.025199 
42 0.025199 
43 0.025145 
44 0.025049 
45 0.024996 
46 0.025062 
47 0.025073 
48 0.025092 
49 0.025081 
50 0.025184 
51 0.025024 
52 0.025111 
53 0.025227 
54 0.025237 
55 0.025269 
56 0.025212 
57 0.025176 
58 0.025149 
59 0.025115 
60 0.025192 
61 0.025283 
62 0.025090 
63 0.025189 
64 0.025030 
65 0.025188 
66 0.025089 
67 0.025071 
68 0.025087 
69 0.025088 
70 0.025056 
71 0.024989 
72 0.025060 
73 0.025169 
74 0.025069 
75 0.025147 
76 0.025207 
77 0.025060 
78 0.025067 
79 0.025145 
80 0.025230 
81 0.025001 
82 0.025071 
83 0.025296 
84 0.025139 
85 0.025166 
86 0.025130 
87 0.025089 
88 0.025180 
89 0.025054 
90 0.025101 
91 0.025017 
92 0.025112 
93 0.025120 
94 0.025200 
95 0.025220 
96 0.025054 
97 0.024915 
98 0.025072 
99 0.025114 
100 0.025268 
