0 0.505237  
1 0.517538  
2 0.545664  
3 0.592103  
4 0.643036  
5 0.684282  
6 0.714641  
7 0.738299  
8 0.757828  
9 0.775578  
10 0.791491  
11 0.806256  
12 0.819429  
13 0.831665  
14 0.842476  
15 0.852287  
16 0.861135  
17 0.869848  
18 0.877576  
19 0.884923  
20 0.891091  
21 0.897041  
22 0.902496  
23 0.907481  
24 0.911727  
25 0.915844  
26 0.919487  
27 0.923254  
28 0.926791  
29 0.929926  
30 0.932563  
31 0.934715  
32 0.936944  
33 0.939024  
34 0.940895  
35 0.942827  
36 0.944535  
37 0.946186  
38 0.947776  
39 0.949072  
40 0.950151  
41 0.951548  
42 0.952653  
43 0.953623  
44 0.954616  
45 0.955412  
46 0.956277  
47 0.957176  
48 0.958051  
49 0.958801  
50 0.959471  
51 0.960366  
52 0.961233  
53 0.961844  
54 0.962443  
55 0.963069  
56 0.963756  
57 0.964327  
58 0.964911  
59 0.965647  
60 0.966115  
61 0.966552  
62 0.967283  
63 0.967718  
64 0.968243  
65 0.968656  
66 0.969182  
67 0.969804  
68 0.970255  
69 0.970535  
70 0.970869  
71 0.971327  
72 0.971859  
73 0.972215  
74 0.972635  
75 0.973083  
76 0.973222  
77 0.973336  
78 0.973788  
79 0.973926  
80 0.974134  
81 0.974431  
82 0.974418  
83 0.974583  
84 0.974812  
85 0.974810  
86 0.974840  
87 0.974872  
88 0.975021  
89 0.974988  
90 0.975009  
91 0.974982  
92 0.975171  
93 0.975103  
94 0.975056  
95 0.975245  
96 0.975144  
97 0.975152  
98 0.975214  
99 0.975095  
100 0.975097  
