0 0.498471 
1 0.496187 
2 0.492810 
3 0.488685 
4 0.483048 
5 0.475665 
6 0.465834 
7 0.453134 
8 0.436522 
9 0.415310 
10 0.388392 
11 0.355922 
12 0.317972 
13 0.277240 
14 0.236351 
15 0.198681 
16 0.165558 
17 0.137727 
18 0.114761 
19 0.096031 
20 0.081000 
21 0.069151 
22 0.059799 
23 0.052591 
24 0.047093 
25 0.043017 
26 0.039996 
27 0.037732 
28 0.035936 
29 0.034443 
30 0.033118 
31 0.031878 
32 0.030806 
33 0.029925 
34 0.029261 
35 0.028677 
36 0.028213 
37 0.027903 
38 0.027685 
39 0.027506 
40 0.027386 
41 0.027313 
42 0.027286 
43 0.027270 
44 0.027248 
45 0.027176 
46 0.027108 
47 0.027057 
48 0.026993 
49 0.026930 
50 0.026911 
51 0.026889 
52 0.026856 
53 0.026885 
54 0.026833 
55 0.026860 
56 0.026872 
57 0.026858 
58 0.026850 
59 0.026860 
60 0.026841 
61 0.026881 
62 0.026865 
63 0.026864 
64 0.026838 
65 0.026838 
66 0.026877 
67 0.026874 
68 0.026901 
69 0.026833 
70 0.026842 
71 0.026847 
72 0.026848 
73 0.026813 
74 0.026823 
75 0.026856 
76 0.026879 
77 0.026860 
78 0.026854 
79 0.026844 
80 0.026863 
81 0.026866 
82 0.026831 
83 0.026854 
84 0.026830 
85 0.026848 
86 0.026832 
87 0.026837 
88 0.026846 
89 0.026834 
90 0.026828 
91 0.026843 
92 0.026857 
93 0.026901 
94 0.026908 
95 0.026911 
96 0.026880 
97 0.026857 
98 0.026856 
99 0.026844 
100 0.026832 
