0 0.498000  
1 0.500325  
2 0.504100  
3 0.509725  
4 0.514800  
5 0.516900  
6 0.517850  
7 0.517525  
8 0.515425  
9 0.515250  
10 0.514675  
11 0.516975  
12 0.515800  
13 0.515700  
14 0.515650  
15 0.514950  
16 0.515250  
17 0.514800  
18 0.514750  
19 0.513125  
20 0.512475  
21 0.514050  
22 0.515300  
23 0.513925  
24 0.516300  
25 0.516800  
26 0.517275  
27 0.518525  
28 0.521025  
29 0.522100  
30 0.521775  
31 0.522450  
32 0.523125  
33 0.522975  
34 0.524825  
35 0.524350  
36 0.525100  
37 0.524875  
38 0.524600  
39 0.524650  
40 0.523600  
41 0.525000  
42 0.524800  
43 0.525900  
44 0.527150  
45 0.527350  
46 0.528375  
47 0.528300  
48 0.527200  
49 0.526850  
50 0.526625  
51 0.525950  
52 0.525750  
53 0.525250  
54 0.526300  
55 0.526925  
56 0.527825  
57 0.528950  
58 0.528250  
59 0.528400  
60 0.528875  
61 0.529525  
62 0.529925  
63 0.530075  
64 0.529675  
65 0.530625  
66 0.529500  
67 0.528050  
68 0.527750  
69 0.528875  
70 0.526875  
71 0.527025  
72 0.527325  
73 0.527675  
74 0.528500  
75 0.529650  
76 0.530050  
77 0.530175  
78 0.529825  
79 0.531075  
80 0.530475  
81 0.530200  
82 0.531875  
83 0.532200  
84 0.532625  
85 0.532225  
86 0.534400  
87 0.534600  
88 0.536625  
89 0.537450  
90 0.537525  
91 0.538025  
92 0.538025  
93 0.540850  
94 0.541600  
95 0.543750  
96 0.545825  
97 0.546300  
98 0.548250  
99 0.550175  
100 0.551975  
