0 0.499750  
1 0.498750  
2 0.503250  
3 0.495750  
4 0.498875  
5 0.500250  
6 0.501375  
7 0.500500  
8 0.503000  
9 0.501625  
10 0.502375  
11 0.501125  
12 0.500500  
13 0.500125  
14 0.503125  
15 0.505000  
16 0.504500  
17 0.502000  
18 0.501125  
19 0.501000  
20 0.504500  
21 0.504625  
22 0.505250  
23 0.506000  
24 0.508875  
25 0.505250  
26 0.501875  
27 0.504500  
28 0.504000  
29 0.505125  
30 0.504750  
31 0.501875  
32 0.504625  
33 0.506500  
34 0.506375  
35 0.505625  
36 0.503375  
37 0.506500  
38 0.507375  
39 0.508000  
40 0.504500  
41 0.504000  
42 0.506375  
43 0.507375  
44 0.507375  
45 0.508750  
46 0.508125  
47 0.507875  
48 0.512000  
49 0.510500  
50 0.511500  
51 0.511125  
52 0.513125  
53 0.518125  
54 0.513250  
55 0.515500  
56 0.512500  
57 0.515125  
58 0.514125  
59 0.513500  
60 0.515125  
61 0.518125  
62 0.518000  
63 0.520000  
64 0.522625  
65 0.522875  
66 0.518750  
67 0.518750  
68 0.521250  
69 0.522875  
70 0.522500  
71 0.518625  
72 0.522875  
73 0.523500  
74 0.519875  
75 0.518875  
76 0.519250  
77 0.520625  
78 0.521750  
79 0.522875  
80 0.521500  
81 0.523000  
82 0.525000  
83 0.528500  
84 0.531375  
85 0.530250  
86 0.528625  
87 0.527500  
88 0.530875  
89 0.531750  
90 0.533000  
91 0.533875  
92 0.538125  
93 0.539750  
94 0.541875  
95 0.542250  
96 0.544500  
97 0.546750  
98 0.551375  
99 0.555625  
100 0.557000  
