0 0.504917  
1 0.513143  
2 0.526341  
3 0.541505  
4 0.559011  
5 0.576976  
6 0.594800  
7 0.613124  
8 0.631655  
9 0.650090  
10 0.668909  
11 0.687775  
12 0.706851  
13 0.725569  
14 0.743651  
15 0.761152  
16 0.778036  
17 0.793477  
18 0.807903  
19 0.821396  
20 0.833736  
21 0.844993  
22 0.854938  
23 0.863939  
24 0.872372  
25 0.879926  
26 0.886704  
27 0.892980  
28 0.898811  
29 0.904087  
30 0.909093  
31 0.913637  
32 0.917722  
33 0.921855  
34 0.925596  
35 0.928829  
36 0.932142  
37 0.934944  
38 0.937655  
39 0.940218  
40 0.942703  
41 0.944810  
42 0.947204  
43 0.949148  
44 0.951122  
45 0.952807  
46 0.954563  
47 0.956103  
48 0.957526  
49 0.958778  
50 0.959869  
51 0.961052  
52 0.961855  
53 0.962791  
54 0.963603  
55 0.964492  
56 0.965033  
57 0.965797  
58 0.966256  
59 0.966794  
60 0.967210  
61 0.967847  
62 0.968397  
63 0.968815  
64 0.969223  
65 0.969657  
66 0.969959  
67 0.970446  
68 0.970603  
69 0.971112  
70 0.971501  
71 0.971657  
72 0.971848  
73 0.972251  
74 0.972478  
75 0.972757  
76 0.972996  
77 0.973196  
78 0.973413  
79 0.973588  
80 0.973860  
81 0.974049  
82 0.974132  
83 0.974089  
84 0.974284  
85 0.974441  
86 0.974497  
87 0.974361  
88 0.974522  
89 0.974618  
90 0.974664  
91 0.974722  
92 0.974627  
93 0.974766  
94 0.974896  
95 0.974795  
96 0.974944  
97 0.974986  
98 0.975004  
99 0.974907  
100 0.974952  
