0 0.501416  
1 0.503593  
2 0.506805  
3 0.510904  
4 0.516508  
5 0.523721  
6 0.533400  
7 0.545879  
8 0.562181  
9 0.583015  
10 0.609413  
11 0.641536  
12 0.679237  
13 0.720079  
14 0.761755  
15 0.800723  
16 0.835269  
17 0.864375  
18 0.888298  
19 0.907502  
20 0.922459  
21 0.934059  
22 0.942901  
23 0.949820  
24 0.955285  
25 0.959638  
26 0.963082  
27 0.965646  
28 0.967537  
29 0.968930  
30 0.969961  
31 0.970789  
32 0.971363  
33 0.971813  
34 0.972114  
35 0.972316  
36 0.972537  
37 0.972624  
38 0.972652  
39 0.972711  
40 0.972769  
41 0.972790  
42 0.972826  
43 0.972873  
44 0.972940  
45 0.973003  
46 0.973042  
47 0.973069  
48 0.973106  
49 0.973095  
50 0.973052  
51 0.973062  
52 0.973039  
53 0.973031  
54 0.973079  
55 0.973059  
56 0.973096  
57 0.973089  
58 0.973094  
59 0.973114  
60 0.973095  
61 0.973127  
62 0.973110  
63 0.973101  
64 0.973076  
65 0.973066  
66 0.973066  
67 0.973053  
68 0.973093  
69 0.973076  
70 0.973068  
71 0.973088  
72 0.973103  
73 0.973096  
74 0.973089  
75 0.973111  
76 0.973124  
77 0.973122  
78 0.973113  
79 0.973117  
80 0.973066  
81 0.973059  
82 0.973092  
83 0.973082  
84 0.973115  
85 0.973090  
86 0.973088  
87 0.973070  
88 0.973078  
89 0.973100  
90 0.973101  
91 0.973083  
92 0.973087  
93 0.973107  
94 0.973109  
95 0.973125  
96 0.973074  
97 0.973053  
98 0.973082  
99 0.973104  
100 0.973133  
